* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 50, 1, 1
9123, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9124, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
9125, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
9126, badlands, dreamwoods:grassy_badlands, MONSTER, ancient_elements:drimble, 10, 1, 1
9127, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9128, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
9129, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
9130, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
9131, badlands, dreamwoods:grassy_badlands, MONSTER, adamsarsplus:mage, 50, 1, 2
9132, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
9133, badlands, dreamwoods:grassy_badlands, MONSTER, goety:reaper, 20, 1, 1
9134, badlands, dreamwoods:grassy_badlands, MONSTER, goety:wraith, 20, 1, 1
9135, badlands, dreamwoods:grassy_badlands, MONSTER, goety:web_spider, 10, 4, 4
9136, badlands, dreamwoods:grassy_badlands, MONSTER, goety:necromancer, 20, 1, 1
9137, badlands, dreamwoods:grassy_badlands, MONSTER, goety:warlock, 10, 1, 1
9138, badlands, dreamwoods:grassy_badlands, MONSTER, goety:heretic, 15, 1, 1
9139, badlands, dreamwoods:grassy_badlands, MONSTER, goety:maverick, 15, 1, 1
9140, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
9141, badlands, dreamwoods:grassy_badlands, MONSTER, mowziesmobs:grottol, 25, 1, 1
9142, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
9143, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
9144, badlands, dreamwoods:grassy_badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
9145, badlands, dreamwoods:grassy_badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
9146, badlands, dreamwoods:grassy_badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
9147, badlands, dreamwoods:grassy_badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
9148, badlands, dreamwoods:grassy_badlands, MONSTER, irons_spellbooks:necromancer, 50, 1, 1
9149, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
9150, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9151, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
9152, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
9153, badlands, dreamwoods:grassy_badlands, MONSTER, ancient_elements:scamp, 35, 1, 1
9154, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
9155, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
9156, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
9157, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
9158, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9159, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9160, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
9161, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
9162, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
9163, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
9164, badlands, dreamwoods:grassy_badlands, MONSTER, ancient_elements:undead_miner, 50, 1, 2
9165, badlands, dreamwoods:grassy_badlands, MONSTER, terramity:uvogre, 10, 1, 1
9166, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
9167, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9168, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
9169, badlands, dreamwoods:grassy_badlands, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
9170, badlands, dreamwoods:grassy_badlands, CREATURE, forbidden_arcanus:lost_soul, 50, 1, 3
9171, badlands, dreamwoods:grassy_badlands, CREATURE, vintagevibes:butterfly, 50, 8, 8
9172, badlands, dreamwoods:grassy_badlands, CREATURE, species:stackatick, 50, 1, 3
9173, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:roadrunner, 50, 2, 2
9174, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:rattlesnake, 50, 1, 2
9175, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:raccoon, 50, 2, 4
9176, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:crow, 50, 3, 5
9177, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:emu, 50, 2, 5
9178, badlands, dreamwoods:grassy_badlands, CREATURE, alexsmobs:kangaroo, 50, 3, 5
9179, badlands, dreamwoods:grassy_badlands, CREATURE, ars_nouveau:drygmy, 15, 1, 2
9180, badlands, dreamwoods:grassy_badlands, CREATURE, faunify:fennec, 50, 3, 5
9181, badlands, dreamwoods:grassy_badlands, CREATURE, ars_nouveau:gift_starby, 50, 1, 1
9182, badlands, dreamwoods:grassy_badlands, CREATURE, faunify:hedgehog, 50, 2, 3
9183, badlands, dreamwoods:grassy_badlands, CREATURE, faunify:opossum, 6, 2, 2
9184, badlands, dreamwoods:grassy_badlands, CREATURE, ars_nouveau:starbuncle, 25, 1, 2
9185, badlands, dreamwoods:grassy_badlands, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9186, badlands, dreamwoods:grassy_badlands, CREATURE, faunify:weasel, 6, 2, 3
9187, badlands, dreamwoods:grassy_badlands, CREATURE, ars_nouveau:whirlisprig, 15, 1, 2
9188, badlands, dreamwoods:grassy_badlands, AMBIENT, minecraft:bat, 50, 8, 8
9189, badlands, dreamwoods:grassy_badlands, AMBIENT, alexsmobs:fly, 50, 2, 3
9190, badlands, dreamwoods:grassy_badlands, AMBIENT, alexsmobs:cockroach, 50, 5, 5
9191, badlands, dreamwoods:grassy_badlands, AMBIENT, alexsmobs:underminer, 50, 1, 1
9192, badlands, dreamwoods:grassy_badlands, AMBIENT, terramity:blue_fairy, 50, 1, 2
9193, badlands, dreamwoods:grassy_badlands, AMBIENT, terramity:cave_gnome, 10, 1, 3
9194, badlands, dreamwoods:grassy_badlands, AMBIENT, terramity:green_fairy, 50, 2, 3
9195, badlands, dreamwoods:grassy_badlands, AMBIENT, terramity:pink_fairy, 50, 1, 2
9196, badlands, dreamwoods:grassy_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 50, 4, 6
9197, badlands, dreamwoods:grassy_badlands, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
9198, badlands, dreamwoods:grassy_badlands, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
9199, badlands, dreamwoods:grassy_badlands, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
9200, badlands, dreamwoods:grassy_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 50, 5, 12
9201, badlands, dreamwoods:grassy_badlands, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
9202, none, dreamwoods:grassy_shore, MONSTER, minecraft:spider, 60, 4, 4
9203, none, dreamwoods:grassy_shore, MONSTER, minecraft:zombie, 60, 4, 4
9204, none, dreamwoods:grassy_shore, MONSTER, minecraft:zombie_villager, 50, 1, 1
9205, none, dreamwoods:grassy_shore, MONSTER, minecraft:skeleton, 60, 4, 4
9206, none, dreamwoods:grassy_shore, MONSTER, minecraft:creeper, 60, 4, 4
9207, none, dreamwoods:grassy_shore, MONSTER, minecraft:slime, 60, 4, 4
9208, none, dreamwoods:grassy_shore, MONSTER, minecraft:enderman, 40, 1, 4
9209, none, dreamwoods:grassy_shore, MONSTER, minecraft:witch, 30, 1, 1
9210, none, dreamwoods:grassy_shore, MONSTER, minecraft:slime, 50, 1, 1
9211, none, dreamwoods:grassy_shore, MONSTER, species:bewereager, 50, 1, 2
9212, none, dreamwoods:grassy_shore, MONSTER, species:cliff_hanger, 50, 1, 1
9213, none, dreamwoods:grassy_shore, MONSTER, species:ghoul, 50, 1, 1
9214, none, dreamwoods:grassy_shore, MONSTER, embers:ancient_golem, 20, 1, 1
9215, none, dreamwoods:grassy_shore, MONSTER, species:limpet, 20, 1, 1
9216, none, dreamwoods:grassy_shore, MONSTER, species:quake, 20, 1, 1
9217, none, dreamwoods:grassy_shore, MONSTER, species:wicked, 10, 1, 3
9218, none, dreamwoods:grassy_shore, MONSTER, alexsmobs:centipede_head, 50, 1, 1
9219, none, dreamwoods:grassy_shore, MONSTER, alexsmobs:farseer, 50, 1, 1
9220, none, dreamwoods:grassy_shore, MONSTER, alexsmobs:murmur, 50, 1, 1
9221, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
9222, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
9223, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
9224, none, dreamwoods:grassy_shore, MONSTER, quark:stoneling, 10, 1, 1
9225, none, dreamwoods:grassy_shore, MONSTER, quark:toretoise, 10, 2, 4
9226, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
9227, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
9228, none, dreamwoods:grassy_shore, MONSTER, ancient_elements:boulder, 50, 1, 1
9229, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
9230, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
9231, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
9232, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
9233, none, dreamwoods:grassy_shore, MONSTER, ancient_elements:dig, 50, 2, 2
9234, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9235, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
9236, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
9237, none, dreamwoods:grassy_shore, MONSTER, ancient_elements:drimble, 10, 1, 1
9238, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9239, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
9240, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
9241, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
9242, none, dreamwoods:grassy_shore, MONSTER, adamsarsplus:mage, 50, 1, 2
9243, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
9244, none, dreamwoods:grassy_shore, MONSTER, goety:reaper, 20, 1, 1
9245, none, dreamwoods:grassy_shore, MONSTER, goety:wraith, 20, 1, 1
9246, none, dreamwoods:grassy_shore, MONSTER, goety:web_spider, 10, 4, 4
9247, none, dreamwoods:grassy_shore, MONSTER, goety:warlock, 10, 1, 1
9248, none, dreamwoods:grassy_shore, MONSTER, goety:heretic, 15, 1, 1
9249, none, dreamwoods:grassy_shore, MONSTER, goety:maverick, 15, 1, 1
9250, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
9251, none, dreamwoods:grassy_shore, MONSTER, mowziesmobs:grottol, 25, 1, 1
9252, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
9253, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
9254, none, dreamwoods:grassy_shore, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
9255, none, dreamwoods:grassy_shore, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
9256, none, dreamwoods:grassy_shore, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
9257, none, dreamwoods:grassy_shore, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
9258, none, dreamwoods:grassy_shore, MONSTER, irons_spellbooks:necromancer, 50, 1, 1
9259, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
9260, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9261, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
9262, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
9263, none, dreamwoods:grassy_shore, MONSTER, ancient_elements:scamp, 35, 1, 1
9264, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
9265, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
9266, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
9267, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
9268, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9269, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9270, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
9271, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
9272, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
9273, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
9274, none, dreamwoods:grassy_shore, MONSTER, ancient_elements:undead_miner, 50, 1, 2
9275, none, dreamwoods:grassy_shore, MONSTER, terramity:uvogre, 10, 1, 1
9276, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
9277, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9278, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
9279, none, dreamwoods:grassy_shore, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
9280, none, dreamwoods:grassy_shore, CREATURE, minecraft:sheep, 50, 4, 4
9281, none, dreamwoods:grassy_shore, CREATURE, minecraft:pig, 50, 4, 4
9282, none, dreamwoods:grassy_shore, CREATURE, minecraft:chicken, 50, 4, 4
9283, none, dreamwoods:grassy_shore, CREATURE, minecraft:cow, 50, 4, 4
9284, none, dreamwoods:grassy_shore, CREATURE, minecraft:frog, 50, 2, 5
9285, none, dreamwoods:grassy_shore, CREATURE, forbidden_arcanus:lost_soul, 50, 1, 3
9286, none, dreamwoods:grassy_shore, CREATURE, ars_nouveau:drygmy, 15, 1, 2
9287, none, dreamwoods:grassy_shore, CREATURE, ars_nouveau:gift_starby, 50, 1, 1
9288, none, dreamwoods:grassy_shore, CREATURE, ars_nouveau:starbuncle, 25, 1, 2
9289, none, dreamwoods:grassy_shore, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9290, none, dreamwoods:grassy_shore, CREATURE, ars_nouveau:whirlisprig, 15, 1, 2
9291, none, dreamwoods:grassy_shore, AMBIENT, minecraft:bat, 50, 8, 8
9292, none, dreamwoods:grassy_shore, AMBIENT, alexsmobs:fly, 50, 2, 3
9293, none, dreamwoods:grassy_shore, AMBIENT, alexsmobs:cockroach, 50, 5, 5
9294, none, dreamwoods:grassy_shore, AMBIENT, alexsmobs:underminer, 50, 1, 1
9295, none, dreamwoods:grassy_shore, AMBIENT, terramity:blue_fairy, 50, 1, 2
9296, none, dreamwoods:grassy_shore, AMBIENT, terramity:cave_gnome, 10, 1, 3
9297, none, dreamwoods:grassy_shore, AMBIENT, terramity:green_fairy, 50, 2, 3
9298, none, dreamwoods:grassy_shore, AMBIENT, terramity:pink_fairy, 50, 1, 2
9299, none, dreamwoods:grassy_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 50, 4, 6
9300, none, dreamwoods:grassy_shore, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
9301, none, dreamwoods:grassy_shore, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
9302, none, dreamwoods:grassy_shore, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
9303, none, dreamwoods:grassy_shore, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 50, 5, 12
9304, none, dreamwoods:grassy_shore, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
9305, beach, dreamwoods:gravel_beach, MONSTER, minecraft:spider, 60, 4, 4
9306, beach, dreamwoods:gravel_beach, MONSTER, minecraft:zombie, 60, 4, 4
9307, beach, dreamwoods:gravel_beach, MONSTER, minecraft:zombie_villager, 50, 1, 1
9308, beach, dreamwoods:gravel_beach, MONSTER, minecraft:skeleton, 60, 4, 4
9309, beach, dreamwoods:gravel_beach, MONSTER, minecraft:creeper, 60, 4, 4
9310, beach, dreamwoods:gravel_beach, MONSTER, minecraft:slime, 60, 4, 4
9311, beach, dreamwoods:gravel_beach, MONSTER, minecraft:enderman, 40, 1, 4
9312, beach, dreamwoods:gravel_beach, MONSTER, minecraft:witch, 30, 1, 1
9313, beach, dreamwoods:gravel_beach, MONSTER, species:bewereager, 50, 1, 2
9314, beach, dreamwoods:gravel_beach, MONSTER, species:cliff_hanger, 50, 1, 1
9315, beach, dreamwoods:gravel_beach, MONSTER, species:ghoul, 50, 1, 1
9316, beach, dreamwoods:gravel_beach, MONSTER, embers:ancient_golem, 20, 1, 1
9317, beach, dreamwoods:gravel_beach, MONSTER, species:limpet, 20, 1, 1
9318, beach, dreamwoods:gravel_beach, MONSTER, species:quake, 20, 1, 1
9319, beach, dreamwoods:gravel_beach, MONSTER, species:wicked, 10, 1, 3
9320, beach, dreamwoods:gravel_beach, MONSTER, alexsmobs:centipede_head, 50, 1, 1
9321, beach, dreamwoods:gravel_beach, MONSTER, alexsmobs:farseer, 50, 1, 1
9322, beach, dreamwoods:gravel_beach, MONSTER, alexsmobs:murmur, 50, 1, 1
9323, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
9324, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
9325, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
9326, beach, dreamwoods:gravel_beach, MONSTER, quark:stoneling, 10, 1, 1
9327, beach, dreamwoods:gravel_beach, MONSTER, quark:toretoise, 10, 2, 4
9328, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
9329, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
9330, beach, dreamwoods:gravel_beach, MONSTER, ancient_elements:boulder, 50, 1, 1
9331, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
9332, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
9333, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
9334, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
9335, beach, dreamwoods:gravel_beach, MONSTER, ancient_elements:dig, 50, 2, 2
9336, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9337, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
9338, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
9339, beach, dreamwoods:gravel_beach, MONSTER, ancient_elements:drimble, 10, 1, 1
9340, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9341, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
9342, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
9343, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
9344, beach, dreamwoods:gravel_beach, MONSTER, adamsarsplus:mage, 50, 1, 2
9345, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
9346, beach, dreamwoods:gravel_beach, MONSTER, goety:reaper, 20, 1, 1
9347, beach, dreamwoods:gravel_beach, MONSTER, goety:wraith, 20, 1, 1
9348, beach, dreamwoods:gravel_beach, MONSTER, goety:web_spider, 10, 4, 4
9349, beach, dreamwoods:gravel_beach, MONSTER, goety:warlock, 10, 1, 1
9350, beach, dreamwoods:gravel_beach, MONSTER, goety:heretic, 15, 1, 1
9351, beach, dreamwoods:gravel_beach, MONSTER, goety:maverick, 15, 1, 1
9352, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
9353, beach, dreamwoods:gravel_beach, MONSTER, mowziesmobs:grottol, 25, 1, 1
9354, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
9355, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
9356, beach, dreamwoods:gravel_beach, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
9357, beach, dreamwoods:gravel_beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
9358, beach, dreamwoods:gravel_beach, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
9359, beach, dreamwoods:gravel_beach, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
9360, beach, dreamwoods:gravel_beach, MONSTER, irons_spellbooks:necromancer, 50, 1, 1
9361, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
9362, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9363, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
9364, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
9365, beach, dreamwoods:gravel_beach, MONSTER, ancient_elements:scamp, 35, 1, 1
9366, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
9367, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
9368, beach, dreamwoods:gravel_beach, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
